0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Output
0.349131122,0.7464,0.0,0.0,0.0,0.0,7.7e-84,0.0,0.544443839,0.312895693,0.321426975,0.570442502,0.033841466,0.059596461,0.082413904,0.358814216,0.526504209,0.476184001,0.214747719,0.778124172,0.614400919,0.403510831,0.504184947,0.043406088,0.208778904,0.0606942,0.5759198,0.17067171,0.149121123,0.458950139,0.516126083,0.44864451,0.193326475,0.432697626,0.179952612,0.177346175,0.119715148,0.42272209,0.339528555,0.407628464,0.2976890755620962
0.386729858,0.6924,0.0,0.0,0.0,0.0,1.29e-112,1.0,0.029702985,0.203042713,0.068971262,0.013286368,0.07337349,0.139953734,0.004162068,0.091187743,0.03357689,0.102178766,0.553812165,0.034959208,0.022428381,0.362327753,0.360253458,0.318325394,0.069129397,0.08159448,0.122634711,0.13582421,0.004161636,0.135816667,0.066944136,0.308549685,0.114722523,0.077178312,0.084213485,0.08445435,0.429867035,0.487278649,0.293513932,0.415825161,0.2402836134327582
0.238546603,0.711,0.0,0.0,1.0,0.0,1.4599999999999999e-46,0.0,0.110385996,0.807581319,0.563365324,0.700454862,0.525019669,0.230026571,0.363625371,0.943863121,0.461395214,0.589287015,0.175556327,0.301100697,0.139805558,0.551783127,0.119105934,0.440540244,0.072652314,0.204459117,0.62652189,0.296221243,0.005704181,0.748097148,0.647957822,0.43825184,0.178228778,0.620251664,0.108148267,0.106682321,0.402730458,0.291190484,0.406776479,0.16416734,0.3700105041297264
0.334913112,0.725,0.0,0.0,1.0,1.0,7.94e-63,0.0,0.476492307,0.028560902,0.188000525,0.037829432,0.206914551,0.212937399,0.366130191,0.021414683,0.354931586,0.346235264,0.04028523,0.18448032,0.003975144,0.519786628,0.074679371,0.081941963,0.07678161,0.174897571,0.286355488,0.278441741,0.021607953,0.374621217,0.102583012,0.362264753,0.056799511,0.142930486,0.136219429,0.134999602,0.531448961,0.322416845,0.379513284,0.430558245,0.0
0.363349131,0.723,0.0,0.0,1.0,0.0,2.9399999999999997e-136,0.0,0.132062422,0.118635045,0.336064293,0.263941631,0.135365249,0.549779181,0.047003856,0.446351486,0.522947656,0.260471971,0.127828887,0.707942267,0.301016675,0.357542192,0.067710085,0.514824526,0.097896546,0.130192005,0.326417477,0.516506481,0.796630254,0.410020974,0.585790012,0.628688501,0.616785458,0.466974443,0.718846633,0.719871846,0.834043278,0.27154529,0.357048073,0.493313231,0.8378151259538963
0.4328594,0.647,0.0,0.0,1.0,0.0,5.66e-56,0.0,0.521926423,1.0,0.039490867,0.803757329,0.44569557,0.44000952,0.00744339,0.240225342,0.475661275,0.083601579,0.314311709,0.418983631,0.347095189,0.789141576,0.007445388,0.09673444,0.078454742,0.086547398,0.943608465,0.208314825,0.066349146,0.110674363,0.326265437,0.029843211,0.188906609,0.697994116,0.096180876,0.095319589,0.021697813,0.214898885,0.398188139,0.211089512,0.2267857142212822
0.480252765,0.72,0.0,0.0,1.0,1.0,2.04e-47,1.0,0.749376966,0.009303939,0.192550634,0.855467591,0.39922797,0.066571159,0.401033502,0.130207902,0.897226739,0.029276443,0.309378311,0.412991226,0.311934268,0.215231178,0.394396955,0.43927888,0.273776628,0.047063727,0.376661612,0.511634408,0.091758596,0.088850302,0.621439055,0.613656475,0.268664157,0.688683434,0.040038553,0.042167476,0.41176453,0.167643076,0.461744686,0.584063872,0.5574054622081194
0.252764613,0.81,0.0,1.0,1.0,1.0,1.25e-31,0.0,0.17198657,0.693710741,0.088135141,0.51254823,0.144192942,0.287526883,0.401518929,0.234287058,0.015890565,0.458619364,0.644578198,0.269149217,0.210240772,0.812611921,0.710022673,0.114684468,0.085458333,0.176317508,0.449523051,0.318523361,0.069325439,0.05070268,0.173452414,0.101925773,0.222293123,0.312015098,0.041885868,0.043003264,0.282088745,0.150604991,0.765746922,0.626683172,0.308035714269536
0.313112164,0.6918,0.0,0.0,0.0,0.0,9.530000000000001e-109,0.0,0.266735626,0.506647217,0.112373928,0.206299126,0.214606569,0.043140729,0.16656533,0.23469618,0.14591613,0.281694782,0.664802958,0.069901379,0.116964688,0.296558606,0.339161896,0.019363467,0.135006549,0.079622865,0.22028965,0.260053845,0.027735995,0.243778565,0.137327439,0.445022551,0.08357747,0.068986339,0.120115658,0.121030009,0.172493842,0.153095667,0.547377271,0.328229833,0.3110294117483703
0.377567141,0.639,0.0,0.0,1.0,0.0,1.1e-63,0.0,0.271303389,0.610829744,0.222968332,0.65922492,0.12541452,0.582013321,0.027803716,0.23284252,0.521692066,0.278464336,0.003110734,0.845771523,0.468448221,0.297120418,0.155576005,0.524810835,0.166296424,0.165891998,0.61268414,0.672209336,0.009293657,0.362577204,0.637357166,0.479637541,0.688379424,0.770640981,0.124252038,0.122144392,0.593916708,0.339335085,0.381780449,0.396828616,0.179201680610336
0.363349131,0.753,0.0,0.0,1.0,0.0,2.07e-50,0.0,0.516160826,0.473174559,0.38180893,0.292063734,0.334687029,0.561600133,0.359339544,0.405630111,0.590062306,0.110913665,0.141585127,0.685287267,0.530660609,0.774467269,0.379681504,0.599243631,0.138869539,0.10232795,0.365692669,0.48382862,0.074649794,0.358272939,0.7673155,0.349899213,0.258053826,0.781003026,0.016103771,0.014467086,0.260986909,0.463944099,0.395804156,0.219959286,0.1422794117572332
1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3673844538147383
0.268562401,0.72,0.0,0.0,1.0,0.0,6.65e-114,0.0,0.382685456,0.507805301,0.152586828,0.40847404,0.435744841,0.40777538,0.067364182,0.026716376,0.476916865,0.065609214,0.44525133,0.281154383,0.179663661,0.134478966,0.095311322,0.08674813,0.010054864,0.050847405,0.657341802,0.05261197,0.853685743,0.158118133,0.274698283,0.178894171,0.11731265,0.394327578,0.690775471,0.693047043,0.261824383,0.39598149,0.780119558,0.486115628,0.3328781512955422
0.224328594,0.837,0.0,0.0,1.0,0.0,2.96e-63,0.0,0.07004571,0.556583416,0.094678748,0.350641275,0.359152464,0.472225923,0.164884832,0.054783631,0.118964117,0.579193085,0.104076364,0.336589463,0.332366096,0.32235141,0.158052477,0.24455882,0.087001607,0.078469854,0.664933938,0.072145535,0.10899237,0.279018188,0.110609111,0.222705538,0.010250192,0.387881634,0.113690213,0.113169625,0.122965639,0.610938517,0.190954615,0.551950164,0.353256302502455
0.377567141,0.579,0.0,0.0,1.0,0.0,5.61e-80,1.0,0.320810011,0.486607715,0.170259043,0.140843573,0.302552802,0.052055936,0.291810304,0.16615699,0.3571078,0.251374048,0.35178524,0.167157532,0.229284339,0.190454532,0.084362422,0.003811173,0.135669332,0.107289289,0.088074941,0.152526399,0.175233522,0.166797722,0.179577658,0.141515956,0.036593243,0.033379221,0.218585599,0.220110642,0.108497458,0.051470777,0.211734788,0.726850771,0.2369747899035202
0.292259084,0.6868,0.0,0.0,0.0,0.0,1.75e-116,1.0,0.069318467,0.354297013,0.1904351,0.00641424,0.187907883,0.080729406,0.298302722,0.240933577,0.105474439,0.086889456,0.525476432,0.191755754,0.045559058,0.376148866,0.311534036,0.401991738,0.23214847,0.208684142,0.021741788,0.118249227,0.005625377,0.05139837,0.104768231,0.186276859,0.252406069,0.082427915,0.16473234,0.166739632,0.402882433,0.456320739,0.293513932,0.378165357,0.1290966385961608
0.300157978,0.685,0.0,0.0,1.0,0.0,2.0500000000000006e-86,0.0,0.281343994,0.661312628,0.06347573,0.119654264,0.251751628,0.516194313,0.400947465,0.284390185,0.233180787,0.086728713,0.358736682,0.217118946,0.031548201,0.330765474,0.00712152,0.08002266,0.173710001,0.10467702,0.07113262,0.351569016,0.139745468,0.053726855,0.22964261,0.197897108,0.165334416,0.283248844,0.214449219,0.216011303,0.005272926,0.289582638,0.383939499,0.126721436,0.3056197479356292
0.260979463,0.6626,0.0,0.0,0.0,0.0,4.81e-113,0.0,0.558535522,0.338962146,0.168976443,0.119116011,0.094256526,0.211799471,0.048822108,0.011227462,0.001431549,0.533213368,0.686329554,0.107919392,0.025995325,0.012176806,0.202046437,0.081561533,0.096637829,0.131267872,0.087397702,0.242977285,0.040740794,0.421878977,0.134205717,0.504388535,0.171868522,0.025400347,0.212160154,0.211752766,0.056635125,0.007149724,0.397428501,0.218972055,0.3789915965662294
0.404423381,0.697,0.0,0.0,1.0,0.0,3.91e-23,0.0,0.65308652,0.210633984,0.346729897,0.116642996,0.124093324,0.507592681,0.165271143,0.305397922,0.66918565,0.227842777,0.682577557,0.667506888,0.044169317,0.507978853,0.159205234,0.666793557,0.565106622,0.047063727,0.252374377,0.325169387,0.158358192,0.305981766,0.305285687,0.239376959,0.395451269,0.843766319,0.046022248,0.04660511,0.443747807,0.300125195,0.504144723,0.449892285,0.1892331932673722
0.428120063,0.733,0.0,0.0,1.0,1.0,1e-99,0.0,0.253945624,0.012777112,0.05970569,0.168283722,0.346845138,0.309334015,0.273328444,0.006246165,0.092124041,0.16469213,0.964697623,0.238588046,0.009882877,0.152573299,0.360032881,0.042760074,0.532674728,0.002156014,0.219417326,0.314574366,0.121664595,0.114381086,0.359920401,0.190921276,0.105993121,0.086893708,0.028071162,0.023342355,0.06319081,0.190734021,0.465402997,0.427635582,0.3719012604321481
0.313112164,0.6918,0.0,0.0,0.0,0.0,2.13e-71,0.0,0.451710763,0.722117134,0.044498777,0.315414804,0.194797755,0.417253677,0.230283436,0.389295532,0.021581636,0.216956511,0.658599076,0.198491008,0.035764212,0.515938345,0.016409334,0.168085972,0.223573197,0.128537226,0.154530653,0.127773599,0.155703988,0.137529432,0.091206431,0.233938933,0.066649981,0.209229857,0.00413638,0.005094325,0.055194682,0.321134259,0.612488117,0.328229833,0.1024159663811756
0.426224329,0.6992,0.0,0.0,0.0,0.0,1.2400000000000001e-118,1.0,0.038628509,0.423144634,0.167631789,0.284238369,0.045683053,0.014222108,0.201052997,0.322297037,0.065609068,0.375375334,0.023056287,0.382261986,0.024368875,0.561109332,0.347243295,0.322282569,0.178213382,0.283505969,0.323545424,0.051075366,0.007787965,0.124563293,0.192873351,0.070546734,0.219801653,0.024648026,0.17714148,0.178540158,0.271133757,0.381702571,0.293513932,0.437372052,0.2269957983599267
0.462875197,0.6806,0.0,0.0,0.0,0.0,1.43e-43,1.0,0.172135155,0.016502548,0.17455996,0.13811901,0.116515634,0.008082741,0.329755298,0.830365293,0.076514882,0.0,0.977443591,0.186270654,0.286682371,0.139589172,0.015054615,0.133207704,0.269470728,0.178863498,0.108821549,0.116350107,0.023105398,0.21303815,0.025220074,0.078568541,0.405305227,0.007890241,0.011967391,0.010865239,0.055558962,0.110626329,0.355757647,0.388007056,0.4869747899429111
0.360189573,0.692,0.0,0.0,1.0,0.0,2.79e-45,0.0,0.178315847,0.872705474,0.617749605,0.700454862,0.525019669,0.421408662,0.245323887,0.943863121,0.385907369,0.428149819,0.079123992,0.273535138,0.076953487,0.515857355,0.074548315,0.415899052,0.072652314,0.204459117,0.567961421,0.296221243,0.005646788,0.712066543,0.688908271,0.462729918,0.155806446,0.666957661,0.096180876,0.094822097,0.427781106,0.29254318,0.467689958,0.733883836,0.396638655388832
0.456556082,0.601,0.0,0.0,1.0,0.0,4.01e-82,0.0,0.630766606,0.382358865,0.240835625,0.810912362,0.553785303,0.126122879,0.257530493,0.556651948,0.362067198,0.341132609,0.379789868,0.077386398,0.440368126,0.303628492,0.129890848,0.034747194,0.011366858,0.139817131,0.881601559,0.409460718,0.350457077,0.388242707,0.111650127,0.526415423,0.393132866,0.349984426,0.450544155,0.449494547,0.161891548,0.632900891,0.265348831,0.315977072,0.6198004201880357
0.408530806,0.6618,0.0,0.0,0.0,0.0,4.02e-52,0.0,0.535632779,0.277685361,0.176923016,0.468489288,0.330568598,0.30894068,0.574368203,0.297267919,0.965710996,0.110626777,0.039376514,0.747714913,0.64838281,0.192398464,0.404274227,0.80798532,0.012714139,0.76163061,0.520418023,0.575854314,0.053661914,0.581385656,0.859263727,0.624810251,0.75052202,0.948480036,0.265049596,0.26217862,0.651713584,0.187509529,0.414916912,0.47558746,0.2977415966755388
0.313112164,0.6918,0.0,0.0,0.0,0.0,1.1e-66,0.0,0.261809236,0.605761373,0.172515784,0.451919309,0.045391016,0.326282103,0.064106727,0.280711063,0.115467638,0.006616883,0.63852734,0.314356173,0.226015894,0.547841575,0.094425376,0.225752281,0.179082441,0.125093851,0.073257578,0.1145699,0.142185339,0.043223898,0.185328361,0.011523423,0.047582608,0.320451858,0.025782097,0.025053729,0.115236203,0.305822673,0.547377271,0.328229833,0.2678571428430748
0.399684044,0.691,0.0,0.0,1.0,1.0,1.45e-91,0.0,0.309019846,0.249482178,0.167429904,0.259936133,0.057011988,0.043720928,0.088519217,0.150868232,0.301713837,0.455467164,0.652508274,0.021587291,0.568511502,0.183396915,0.15503727,0.011378138,0.107699502,0.146761266,0.405968695,0.196842427,0.132858511,0.394521905,0.14697097,0.277556647,0.081482408,0.039848079,0.246215011,0.246000159,0.12495108,0.024885671,0.244166215,0.519180216,0.4190126049674889
0.289099526,0.707,0.0,0.0,0.0,0.0,5.71e-62,0.0,0.45708583,0.536165661,0.199066657,0.344860151,0.399398819,0.031195461,0.228354275,0.374968758,0.246307615,0.059443013,0.549322407,0.320358066,0.185846893,0.387930025,0.081803547,0.012542867,0.533457185,0.031034391,0.472581501,0.115733786,0.08839037,0.122200095,0.096565916,0.097578781,0.042575921,0.385820492,0.062126019,0.0675396,0.065363161,0.085774159,0.618984409,0.482821032,0.3192226890588644
0.382306477,0.679,0.0,0.0,1.0,0.0,4.07e-76,0.0,0.347582069,0.063715071,0.382011187,0.460828747,0.397194857,0.564358337,0.125860524,0.016854247,0.588447959,0.803263258,0.166319875,0.788015097,0.438324786,0.061036238,0.246525276,0.447889633,0.287185386,0.050397736,0.457386533,0.226453891,0.08331519,0.639753224,0.434358608,0.951398836,0.364130891,0.544496057,0.181799928,0.178181963,0.697765024,0.025589449,0.284204676,0.047159415,0.5996848739180839
0.3507109,0.773,0.0,1.0,1.0,1.0,2e-92,1.0,0.313250227,0.505802382,0.28222703,0.214791912,0.075083324,0.060011069,0.618377597,0.312482298,0.02028426,0.131589518,0.601298991,0.196348797,0.058918658,0.508715332,0.01540504,0.344200215,0.089464977,0.188181767,0.062225306,0.3637632,0.136710714,0.143365573,0.340400555,0.4421481,0.061624612,0.105662528,0.23468937,0.235572714,0.400191735,0.005109498,0.446152106,0.487590736,0.4684348739249772
0.296366509,0.6718,0.0,0.0,0.0,0.0,4.07e-76,0.0,0.000741909,0.212339743,0.15957579,0.616764525,0.268255256,0.070071875,0.19772655,0.516593809,0.56945653,0.012524166,0.545343762,0.025568277,0.28373889,0.038122716,0.217750912,0.065180184,0.692964512,0.114851577,0.094340816,0.155177612,0.019233905,0.173858046,0.188495271,0.127421992,0.230330304,0.011560506,0.072246095,0.078564037,0.036951208,0.170539472,0.397501811,0.331977485,0.5052521008663208
0.048973144,0.717,0.0,0.0,1.0,0.0,7.870000000000002e-57,0.0,0.365500304,0.81235709,0.304737879,0.586718953,0.40623628,0.286377961,0.290015549,0.492489281,0.544599579,0.475058654,0.461754381,0.358069513,0.365793657,0.177516345,0.158316632,0.000941419,0.09301649,0.04887788,0.807668923,0.039678369,0.064260962,0.440956192,0.329970679,0.186725936,0.105082157,0.483178207,0.115979278,0.116433177,0.149971806,0.283546134,0.404860418,0.417962248,0.7037289915071573
0.446129542,0.6744,0.0,0.0,0.0,0.0,2.42e-117,1.0,0.008203554,0.363378567,0.161934389,0.030871859,0.160178575,0.006222533,0.455557636,0.307266552,0.237992941,0.110990952,0.570373667,0.149471595,0.114404496,0.437155887,0.355730462,0.401382087,0.216192481,0.209874837,0.03436828,0.14996862,8.2e-05,0.042646069,0.108411526,0.228890146,0.329718532,0.054694512,0.158748645,0.16080952,0.479474486,0.472474538,0.28008584,0.340487952,0.0136029411232351
0.439178515,0.703,0.0,0.0,1.0,0.0,1.4899999999999998e-82,0.0,0.259971244,0.405164563,0.009961853,0.564283124,0.539191801,0.267931589,0.087453546,0.540029522,0.371861122,0.091711513,0.058038938,0.125511872,0.512326008,0.25100725,0.149828311,0.015152992,0.087875769,0.053680258,0.98456967,0.296514993,0.257341889,0.076841894,0.181340347,0.222587631,0.220616198,0.205940311,0.228263925,0.230199793,0.249861861,0.666565311,0.249484983,0.376997899,0.5113970588491914
0.244865719,0.649,0.0,0.0,1.0,1.0,3.88e-91,0.0,0.240922463,0.145834954,0.078515829,0.206018694,0.140348591,0.449741566,0.197738308,0.383843593,0.216928553,0.098399871,0.039282746,0.014178609,0.419694982,0.244397577,0.330362188,0.275598349,0.000416554,0.117991485,0.562947621,0.122070483,0.421293354,0.072258237,0.122697451,0.046190262,0.039157852,0.10807683,0.46110598,0.462449256,0.12799217,0.93479199,0.265920951,0.180978966,0.5477415965573665
0.325434439,0.641,0.0,0.0,1.0,0.0,4.09e-73,0.0,0.114297842,0.254308029,0.258103942,0.567359445,0.055868913,0.586204664,0.227443104,0.326242466,0.567430979,0.246213483,0.142613963,0.685993109,0.139850529,0.301057806,0.202361621,0.502864992,0.328401581,0.047063727,0.433419461,0.648706262,0.034199204,0.255480847,0.595096958,0.622026317,0.50837936,0.397005582,0.019798402,0.017133646,0.939191125,0.043324846,0.39739065,0.160536013,0.3342962185223583
0.377567141,0.806,1.0,1.0,1.0,1.0,1.52e-76,1.0,0.097899225,0.163053067,0.023127814,0.163578814,0.261363818,0.079722579,0.378352257,0.146958775,0.079035882,0.161297243,0.503025429,0.040892386,0.108556792,0.304979971,0.205445608,0.090481614,0.01785137,0.204642116,0.268043664,0.199952531,0.208394384,0.023969596,0.168928501,0.032446643,0.000139651,0.132803866,0.300951769,0.300744249,0.046903471,0.208408456,0.101732026,0.126667866,0.5014180671480348
0.393364929,0.725,0.0,0.0,1.0,0.0,3.73e-40,0.0,0.51544915,0.685373018,0.051302677,0.634845754,0.46967258,0.644294002,0.348046576,0.057107609,0.421476742,0.054152364,0.01364523,0.361449975,0.068925377,0.606632778,0.20123214,0.044455935,0.086126382,0.045257304,0.32938176,0.204579507,0.030913161,0.033564127,0.311856938,0.217344687,0.001057591,0.507234678,0.028071162,0.028814774,0.184800129,0.219494486,0.413462898,0.197934085,0.3814600840135788
0.17535545,0.804,0.0,0.0,1.0,0.0,4.12e-64,0.0,0.11487728,0.423186835,0.488215328,0.442186544,0.16487381,0.428381763,0.310375892,0.01942144,0.59063037,0.669921411,0.144331938,0.784857397,0.48714667,0.314504812,0.321338026,0.429017814,0.005174808,0.1282225,0.476744616,0.50357288,0.007205473,0.692859044,0.641062408,0.636520266,0.394390658,0.555825077,0.14405044,0.14325798,0.722190701,0.159109933,0.445837548,0.451918404,0.3313025210435241
0.320695103,0.701,0.0,0.0,1.0,0.0,3.97e-49,0.0,0.140237029,0.418411063,0.746842772,0.555922453,0.046090421,0.372030358,0.383985697,0.47079528,0.507426005,0.784149796,0.492978771,0.727888581,0.261158591,0.059761981,0.282127327,0.868616639,0.160494008,0.283803737,0.295597565,0.760115754,0.062759669,1.0,0.959049552,0.88804617,0.32124403,0.692898529,0.136219429,0.133507124,0.974949352,0.415626684,0.482228792,0.041222636,0.377731092364615
0.32764613,0.7264,0.0,0.0,0.0,0.0,2.8e-90,0.0,0.496056833,0.131957824,0.229537189,0.02374979,0.303280314,0.46369628,0.083748738,0.457507476,0.157050902,0.162981169,0.982655707,0.080143394,0.008719263,0.348175722,0.159965303,0.003584133,0.626800401,0.01746988,0.111125066,0.356702206,0.057695191,0.234470714,0.387162208,0.035480574,0.067094157,0.107256434,0.005983695,0.012397517,0.00704065,0.071814792,0.646941328,0.491946031,0.5110819327987877
0.374407583,0.677,0.0,0.0,1.0,0.0,1.92e-101,0.0,0.309965937,0.048496034,0.484488526,0.322797667,0.494109959,0.352226014,0.017215454,0.064902891,0.458319848,0.446716658,0.010000536,0.672290697,0.57884828,0.101819536,0.074261653,0.484557158,0.151885386,0.212650109,0.186383141,0.276681062,0.300532097,0.636541611,0.38066748,0.769478292,0.382056429,0.560645423,0.46066423,0.457534028,0.507406833,0.71107027,0.363790182,0.520154054,0.4830357143128658
0.223380727,0.7196,0.0,0.0,0.0,0.0,1.32e-109,0.0,0.021633774,0.075375737,0.306433404,0.133479178,0.349611954,0.379752273,0.13156553,0.727381782,0.337399208,0.30201299,0.094737551,0.668744761,0.236097308,0.283749874,0.165445602,0.53428404,0.110679648,0.452169197,0.076181147,0.462506697,0.377396796,0.584279697,0.451755278,0.614488096,0.576191602,0.446657411,0.85225493,0.847608055,0.632641081,0.211288685,0.385399821,0.449516142,0.5978991596849844
0.398104265,0.757,0.0,0.0,1.0,0.0,2.13e-62,0.0,0.285089473,0.413570754,0.64395361,0.17732653,0.305754912,0.379142531,0.061587523,0.006484103,0.651090921,0.46731921,0.038617315,0.670149915,0.707068505,0.428958093,0.242386749,0.404540901,0.103012124,0.13059123,0.426435372,0.513845241,0.005676926,0.706723793,0.611285513,0.469382736,0.578191816,0.528796376,0.120115658,0.118542546,0.577087354,0.191708192,0.444914541,0.367360917,0.340441176505229
0.238546603,0.683,0.0,0.0,1.0,0.0,7.7e-84,0.0,0.463780555,0.613354721,0.297344872,0.871245746,0.463161507,0.22273047,0.074058515,0.523371942,0.479437022,0.024597987,0.052940275,0.334782947,0.468811226,0.31154045,0.114445456,0.107462657,0.040681193,0.1049078,0.837351011,0.005603594,0.321657112,0.265117877,0.372412323,0.354672225,0.019343668,0.490101876,0.322597486,0.323688609,0.359607381,0.281409272,0.333042922,0.342266881,0.5900735293807736
0.353870458,0.694,0.0,0.0,1.0,0.0,5.690000000000001e-59,1.0,0.077234073,0.708727489,0.430529439,0.109575516,0.497412961,0.385046541,0.198125642,0.116925699,0.111159897,0.259288617,0.349951313,0.233395351,0.176855503,0.057732723,0.060188931,0.145872312,0.090297984,0.008966804,0.093982669,0.092145634,0.057510013,0.396306533,0.101688711,0.000932875,0.164924277,0.30579684,0.06995703,0.069330574,0.110992604,0.05768198,0.307163694,0.166993193,0.1923319328155288
0.563981043,0.816,1.0,1.0,1.0,1.0,4.06e-55,1.0,0.407916104,0.273302008,0.176923016,0.122625332,0.249522231,0.00590401,0.259713164,0.110441597,0.539931013,0.26210591,0.311333997,0.436754564,0.530213002,0.462578461,0.36238726,0.275207044,0.012714139,0.139558054,0.520418023,0.421699607,0.051485296,0.310417261,0.492181233,0.486744593,0.413267538,0.275245734,0.056142324,0.055142084,0.437752376,0.249427976,0.31000298,0.201634288,0.4824054622120585
0.281200632,0.741,0.0,0.0,1.0,0.0,2e-44,0.0,0.548153133,0.691713072,0.569919773,0.433297134,0.203431836,0.377934368,0.124272533,0.581236877,0.032505019,0.522043886,0.804312768,0.291134017,0.26905443,0.522340441,0.080259933,0.593409595,0.147779857,0.144245683,0.224820458,0.338416158,0.011274373,0.689582739,0.466868318,0.401301577,0.092023508,0.417652796,0.080077105,0.07836504,0.537196977,0.66505466,0.434479968,0.68950053,0.5654411764934116
0.390205371,0.675,0.0,0.0,1.0,0.0,1.85e-107,0.0,0.311685133,0.120031748,0.416716011,0.405162519,0.253031588,0.321214038,0.215328775,0.026460861,0.499840215,0.421196132,0.159357743,0.743247824,0.662816139,0.040560178,0.359957541,0.590517459,0.052465229,0.291264469,0.33588181,0.37421894,0.368684779,0.623032657,0.588009962,0.739977761,0.402470022,0.619049124,0.639211277,0.637467165,0.615239825,0.237439352,0.37381274,0.627773717,0.3165966385863132
0.371248025,0.701,0.0,0.0,1.0,0.0,8.880000000000001e-31,0.0,0.433285397,0.659936817,0.082541074,0.633815648,0.187250715,0.349312669,0.228307916,0.417080604,0.12790442,0.776912533,0.025234309,0.181775816,0.043584719,0.898737576,0.183641699,0.236322167,0.069202163,0.126408327,0.051335539,0.149759381,0.072804708,0.223925765,0.328262581,0.214260608,0.129083946,0.629635515,0.038191237,0.038844225,0.126436291,0.306244226,0.505102318,0.233078362,0.271533613378596
1.0,1.0,0.0,1.0,1.0,1.0,7.600000000000001e-179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734465393,1.0,0.680094537726886
0.312164297,0.7032,0.0,0.0,0.0,0.0,7.62e-87,1.0,0.332929217,0.499089724,0.096434076,0.464940338,0.071847634,0.811508968,0.257111731,0.281558085,0.043371185,0.304066782,0.156478628,0.208065411,0.233973954,0.204827222,0.120395363,0.025781997,0.105871019,0.191191585,0.049662265,0.046475824,0.250880237,0.176191878,0.1108049,0.39225788,0.069558065,0.056755853,0.406810971,0.405655496,0.307245144,0.467305722,0.349290287,0.378165357,0.4414915966154679
0.563981043,0.796,1.0,1.0,1.0,1.0,1.06e-87,1.0,0.552647393,0.050482884,0.159492602,0.539570643,0.126337108,0.065818994,0.373143749,0.051547686,0.288511268,0.365193049,0.355625948,0.628652577,0.499996423,0.033645055,0.148454485,0.444788175,0.007413577,0.270569038,0.54155152,0.320640321,0.149039126,0.41630407,0.407714557,0.67753465,0.523045001,0.487392138,0.338701257,0.338155695,0.599189633,0.049752448,0.203360504,0.110378553,0.5202731092163723
0.412006319,0.7326,0.0,0.0,0.0,0.0,5.56e-83,0.0,0.117325895,0.334954911,0.398039122,0.306703606,0.336240606,0.383787121,0.161733474,0.139277831,0.617957572,0.178945504,0.149541611,0.675415424,0.491160004,0.117185058,0.39196219,0.422622598,0.172767189,0.014272823,0.069825573,0.518603698,0.093371053,0.351504997,0.579483796,0.367001803,0.425265509,0.541666978,0.06995703,0.068833081,0.429573205,0.032374117,0.514408964,0.470680386,0.4514180672031819
0.303317536,0.65,0.0,0.0,1.0,0.0,1.09e-78,0.0,0.231168875,0.473857326,0.370025417,0.568072414,0.218784836,0.33470196,0.138775662,0.14316719,0.684109611,0.213684168,0.374453551,0.728059271,0.806979156,0.128388004,0.47015219,0.459481344,0.250945767,0.013987972,0.534734577,0.545262,0.092839141,0.348325563,0.606150805,0.391815551,0.563655107,0.662339601,0.075940725,0.073768208,0.433500814,0.017934056,0.416564751,0.139934261,0.2141806722051377
0.031595577,0.747,0.0,0.0,1.0,0.0,1.97e-95,0.0,0.227338912,0.040424818,0.398179146,0.252687261,0.478883465,0.285802096,0.212448554,0.363523498,0.528143222,0.376472661,0.206896124,0.538421323,0.466335655,0.219341412,0.159049295,0.51060753,0.036522237,0.369241054,0.379794506,0.35154208,0.216422555,0.633208357,0.421094799,0.758094741,0.43893635,0.493965574,0.523231999,0.521033989,0.663062423,0.004964854,0.433920682,0.522850955,0.4737394958259591
0.26793049,0.6836,0.0,0.0,0.0,0.0,7.94e-69,0.0,0.476671489,0.327845661,0.083926407,0.305138876,0.212486079,0.00817211,0.768984853,0.098228585,0.058246826,0.186018662,0.049123534,0.164375794,0.17449501,0.308370663,0.313033049,0.083436896,0.364398724,0.157442718,0.050537643,0.453838944,0.044951773,0.058140048,0.293257925,0.099058106,0.050559795,0.284156786,0.08236617,0.086106026,0.494876704,0.061589148,0.514408964,0.325485484,0.2423844537162613
