	Aorta1	Aorta2	Aorta3	Aorta4	Aorta5	Aorta6	Aorta7	Aorta8	Aorta9	Aorta10	IMA1	IMA2	IMA3	IMA4	IMA5	IMA6	IMA7	IMA8	IMA9	IMA10	Radial1	Radial2	Radial3	Radial4	Radial5	Radial6	Radial7	Radial8	Radial9	Radial10	Vein1	Vein2	Vein3	Vein4	Vein5	Vein6	Vein7	Vein8	Vein9	Vein10
FHR1	1.0	0.22345939719715877	0.0558648492992897	0.0	0.5154540218851987	0.026492608946054905	0.16145133422921865	0.028988289498944136	0.4284891533883663	0.03589940487617586	0.03993088884622768	0.0011518525628719527	0.3547705893645613	0.2797081973507391	0.14858898061048184	0.007870992512958341	0.6269917450566328	0.015550009598771357	0.22461124976003072	0.06450374352082934	0.6820886926473412	0.029948166634670762	0.10462660779420235	0.010558648492992897	0.2092532155884047	0.0355154540218852	0.015358034171626032	0.056248800153580344	0.2518717604146669	0.07679017085813017	0.09080437703973893	0.02303705125743905	0.5331157611825688	0.02457285467460165	0.0906124016125936	0.0023037051257439054	0.03225187176041467	0.8965252447686697	0.12075254367440968	0.006527164522941064
FIBA	0.09392703376387945	0.08690233401314298	0.0	0.030024926353954224	0.04396102424654429	0.04384772263766146	0.002605937004305462	0.21380013596193065	0.028778608656242915	0.035350101971448	0.034217085882619534	0.03467029231815092	0.05846363018354861	0.13766145479265804	0.01665533650577838	0.06424201223657376	0.01880806707455246	0.11432132336279176	0.028665307047360068	0.04305461137548153	0.20677543621119418	0.09154769997733968	0.0018128257421255378	0.11012916383412645	0.0018128257421255378	0.09392703376387945	1.0	0.11160208474960344	0.020280987990029455	0.11772037162927713	0.002605937004305462	0.020620892816677994	0.20054384772263767	0.010083843190573304	0.7617267165193745	0.08361658735554044	0.09166100158622253	0.011103557670518922	0.04135508724223884	0.08327668252889191
FIBB	0.06227742551897855	0.05437331711977765	0.0009554416746286807	0.023538608529488404	0.02492834187440285	0.03161643359680362	0.006601233388343612	0.14757230956310258	0.02562320854686007	0.022322591852688266	0.02831581690263181	0.0233648918613741	0.0388256753235473	0.07973595066446626	0.011639016763658472	0.054199600451663346	0.018240250152002084	0.02657865022148875	0.02240945018674542	0.03847824198731869	0.1486146095717884	0.07634847563623731	0.0068618083905150696	0.057413358811778	0.0	0.06062711717189264	1.0	0.09927907582732563	0.017024233475201943	0.07834621731955181	0.0008685833405715278	0.011725875097715626	0.17215321810127682	0.01737166681143056	0.5697038130808653	0.07452445062103709	0.06983410058195084	0.01719795014331625	0.08303656735863807	0.0746981672891514
FIBG	0.09907090464547677	0.062102689486552565	0.007237163814180929	0.037163814180929094	0.049486552567237156	0.051246943765281175	0.013105134474327628	0.17916870415647923	0.049779951100244496	0.027286063569682155	0.040782396088019555	0.039315403422982884	0.06356968215158924	0.06943765281173594	0.017506112469437656	0.05867970660146699	0.031589242053789726	0.06816625916870415	0.035990220048899756	0.047334963325183374	0.22268948655256726	0.10953545232273838	0.0019559902200488996	0.07550122249388753	0.01017114914425428	0.07305623471882641	1.0	0.12811735941320293	0.036968215158924206	0.04713936430317848	0.0	0.023080684596577018	0.20938875305623475	0.020048899755501223	0.43452322738386306	0.10454767726161368	0.11775061124694376	0.02689486552567237	0.034914425427872854	0.12127139364303179
FINC	0.40884844681518673	0.309381863821776	0.23721368057734551	0.3391904612488234	0.20552243489174774	0.23470348289927837	0.27831816755569505	0.3633511139002197	0.22497646689676815	0.37935362409789775	0.34107310950737374	0.25729526200188263	0.288672732977722	0.3238155004706621	0.0762472544712896	0.33009099466583	0.20740508315029813	0.0	0.16128020081581423	0.2569814872921243	0.1600251019767807	0.824599937245058	0.08471917163476624	0.36115469093191094	0.21493567618449955	0.1499843112645121	1.0	0.33573893944148103	0.2271728898650769	0.1490429871352369	0.2026984625039222	0.34138688421713215	0.23438970818951993	0.1295889551302165	0.46093504863508006	0.25352996548478196	0.20175713837464704	0.37307812990272987	0.1772827110134923	0.30310636962660814
FMOD	0.758893280632411	0.07689543657923104	0.05928853754940711	0.3654329859863456	0.799496945742005	0.1649299317283507	0.27308659719726913	0.28171038447718283	0.7883578871721164	0.10240747394897592	0.2633848365073661	0.2608695652173913	0.48005749191519936	0.0	0.30039525691699603	0.256198347107438	0.5292849443047071	0.8555515630614444	0.14049586776859505	0.3072224218469278	1.0	0.05497664390945023	0.13295005389867048	0.36399568810636	0.4333453108156665	0.015091627739849081	0.04491555874955084	0.5077254761049227	0.791591807402084	0.030901904419690977	0.16780452748832195	0.5630614444843693	0.5300035932446999	0.0743801652892562	0.1918792669780812	0.2166726554078333	0.6058210564139418	0.27416457060725835	0.14768235716852318	0.16888250089831117
GDF10	0.006720209801671856	0.017538108506802163	0.09080478610063923	0.0993279790198328	0.47598754302573343	0.14227175872807735	0.26766103917390593	0.06998852647107032	0.0	0.18144566464514014	0.2858547779052614	0.014751680052450417	0.05933453532207835	0.29765612194722174	0.18111784953286345	0.010653991148991968	0.03851827569250942	0.017210293394525487	0.1804622193083101	0.030158990329454183	0.06802163579741026	0.016226848057695458	0.19636125225372889	0.03310932633994427	0.10965415505654812	0.11932470086871004	0.026880839206687424	0.2645467956072775	0.08949352565153254	0.08195377806916898	0.18587116866087527	0.037698737911817735	0.05031961973446976	0.12883133912473363	0.29126372725782657	0.27946238321586625	0.7288969021471889	0.020980167185707263	1.0	0.03212588100311425
GELS	0.9692089057318807	0.14306016106110847	0.027948839412600672	0.6271909047844623	0.8308858360966366	0.3334912363808621	0.6944576030317385	0.20558976788252015	0.8649928943628612	0.27664613927048787	0.413074372335386	0.2638559924206537	0.8924680246328753	0.1558503079109427	0.4002842254855518	0.5916627190904783	1.0	0.0	0.383704405495026	0.471814306016106	0.6087162482235906	0.5135007105637138	0.23211747986736142	0.4339175746091899	0.2842254855518711	0.02842254855518711	0.23259118900994785	0.5836096636665087	0.41449549976314537	0.10990052108005682	0.14163903363334912	0.43249644718143054	0.8356229275225011	0.28990999526290856	0.3756513500710563	0.3069635243960208	0.7939365229748935	0.16011369019422073	0.22738038844149688	0.4632875414495499
HEMO	0.5022801302931595	0.04625407166123779	0.010423452768729644	0.010857763300760043	0.24733984799131378	0.13029315960912052	0.05494028230184582	0.0484256243213898	0.6286644951140065	0.053854505971769814	0.04907709011943539	0.0	0.4145494028230184	0.0975027144408252	0.053854505971769814	0.04473398479913138	1.0	0.14614549402823018	0.06340933767643865	0.03604777415852334	0.4829533116178067	0.05342019543973941	0.23105320304017374	0.009771986970684038	0.3624321389793702	0.03452768729641694	0.19609120521172638	0.01520086862106406	0.1735070575461455	0.11769815418023888	0.0532030401737242	0.028013029315960915	0.6818675352877307	0.07100977198697069	0.04755700325732899	0.034744842562432134	0.5889250814332248	0.10423452768729642	0.01107491856677524	0.029533116178067313
HPLN1	0.32002514932411197	0.0012574662055957245	0.0008383108037304832	0.0017814104579272766	1.0	0.003877187467253484	0.0007335219532641727	0.001886199308393587	0.17185371476474903	0.01047888504663104	0.001047888504663104	0.0033532432149219324	0.6811275280310175	0.0006287331027978625	0.00041915540186524154	0.0008383108037304832	0.5240490411820182	0.00041915540186524154	0.0011526773551294143	0.00041915540186524154	0.5576862621817038	0.0034580320653882428	0.0016766216074609664	0.0	0.16776694959656296	0.0007335219532641727	0.001886199308393587	0.0007335219532641727	0.15624017604526882	0.00010478885046631037	0.0005239442523315518	0.0033532432149219324	0.028607356177302735	0.001047888504663104	0.00041915540186524154	0.001886199308393587	0.21272136644661008	0.312270774389605	0.0007335219532641727	0.004925075971916588
HPT	0.3715791607541051	0.22075815933509024	0.053517129535779445	0.05088181633894183	0.3431988647881614	0.07216703831339956	0.03648895195621326	0.078856679505372	0.13379282383944863	0.12162983985404419	0.25278735049665524	0.10297993107642409	0.3790796675451044	0.1566997770119603	0.03750253395499696	0.07581593350902088	0.07987026150415569	1.0	0.17474153659031016	0.0598013379282384	0.034867220758159345	0.19501317656598421	0.0	0.028177579566186908	0.1879181025744983	0.06953172511656193	0.27650516926819385	0.30468274883438073	0.2004865193594162	0.1039935130752078	0.03851611595378066	0.09507399148591121	0.8475572673829312	0.053314413136022705	0.06973444151631868	0.11615649706061222	0.6334887492398136	0.25157105209811476	0.10541252787350498	0.11899452665720657
HRG	0.8323391563698338	0.02641670217298679	0.008095440988495954	0.05262036642522369	0.25734980826587134	0.007882403067746058	0.007456327226246272	0.24051981252662977	0.4844482317852578	0.04772049424797614	0.03238176395398381	0.006391137622496805	0.6418832552194291	0.06348530038346825	0.030464422667234772	0.11035364294844482	1.0	0.26991904559011504	0.03664252236898168	0.08287175117170857	0.9022155943757989	0.11887515977844056	0.002130379207498935	0.005965061780997018	0.6755432466979123	0.006604175543246697	0.017256071580741373	0.012569237324243717	0.12228376651043886	0.05155517682147422	0.010012782275244993	0.04495100127822753	0.7243289305496379	0.0	0.031917753406657826	0.13016616957818491	0.46229228802726885	0.5068172134639967	0.014515586964777592	0.08372390285470814
HS71B	0.2692475940507436	0.03543307086614173	0.0	0.10564304461942257	0.30774278215223094	0.35323709536307957	0.24146981627296585	0.08245844269466317	0.3180227471566054	0.16885389326334205	0.21762904636920383	0.1137357830271216	0.3823272090988626	0.07130358705161854	0.3309273840769903	0.14107611548556429	0.31627296587926507	1.0	0.15048118985126857	0.10367454068241469	0.3147419072615923	0.24453193350831143	0.18503937007874013	0.11745406824146981	0.16644794400699908	0.12620297462817145	0.3208661417322834	0.15660542432195973	0.09623797025371827	0.05883639545056867	0.14741907261592296	0.14020122484689412	0.18832020997375326	0.1716972878390201	0.08114610673665791	0.11504811898512685	0.26246719160104987	0.06714785651793526	0.13188976377952755	0.12401574803149604
HSP7C	0.9507309149972929	0.13860314022739578	0.0	0.43746616134271793	0.8511099079588522	0.7558202490525177	0.6794802382241473	0.4482945316729832	0.8684353004872768	0.5240931239848403	0.535462912831619	0.4304277206280455	1.0	0.13427179209528964	0.5268002165674066	0.46670276123443427	0.9231185706551165	0.016242555495397944	0.3167298321602599	0.49485652409312403	0.5923118570655117	0.9209528965890633	0.22252301028695184	0.5035192203573362	0.39361126150514353	0.05576610720086628	0.6719003789929616	0.7173795343800758	0.3167298321602599	0.16080129940443966	0.0709258256632377	0.47753113156469956	0.7774769897130482	0.37899296155928536	0.2929074174336762	0.349756361667569	0.6935571196534922	0.27287493232268545	0.16188413643746616	0.52734163508392
HSPB1	0.6992840095465394	0.3042959427207637	0.0	0.1288782816229117	0.6974940334128878	1.0	0.762529832935561	0.08054892601431982	0.970763723150358	0.22434367541766106	0.26372315035799526	0.15334128878281625	0.6306682577565632	0.1885441527446301	0.45167064439140814	0.27863961813842486	0.5178997613365155	0.051312649164677815	0.983293556085919	0.24164677804295945	0.46121718377088305	0.29892601431980903	0.8347255369928401	0.214200477326969	0.7977326968973747	0.3812649164677805	0.7076372315035799	0.2762529832935561	0.5017899761336515	0.26909307875894983	0.26610978520286394	0.2315035799522673	0.7052505966587111	0.6085918854415274	0.012529832935560868	0.01372315035799521	0.7768496420047732	0.168854415274463	0.007756563245823372	0.1837708830548926
HSPB6	0.31828275351591406	0.09881569207994077	0.0	0.1091783863804589	0.1872686898593634	0.6521095484826053	0.3789785344189489	0.058105107327905255	0.7564766839378237	0.007401924500370095	0.11806069578090302	0.19652109548482602	0.3663952627683197	0.13619541080680977	0.15729089563286452	0.17542561065877124	0.47890451517394517	0.22020725388601034	0.6406365655070317	0.1717246484085862	0.23316062176165803	0.026276831976313843	0.2990377498149519	0.3760177646188008	0.8749074759437453	0.2694300518134715	0.12176165803108806	0.42598075499629895	0.3567727609178386	0.13656550703182824	0.47964470762398215	0.2772020725388601	0.9774241302738711	0.1868985936343449	0.13138415988156918	0.0843819393042191	1.0	0.002220577350111034	0.1310140636565507	0.23908216136195404
HTRA1	0.44703167610656597	0.10048248374239564	0.03524229074889868	0.04887770086007972	0.593035452066289	0.0816026851269142	0.08642752255087058	0.015313614432557165	0.5011537654709461	0.14054961191525067	0.060834906649884626	0.018879798615481436	1.0	0.07405076568072162	0.0644010908328089	0.016782043213761276	0.5202433396265995	0.0	0.0446821900566394	0.021816656177889658	0.7442836165303126	0.18334382211034195	0.07153345919865745	0.03566184182924271	0.289490245437382	0.025173064820641914	0.118313404657017	0.024963289280469897	0.5949234319278373	0.03167610656597441	0.07572897000209776	0.06985525487728131	0.526117054751416	0.030207677784770293	0.04489196559681141	0.07803650094398994	0.9307740717432348	0.29913992028529474	0.07950492972519405	0.013425634571009022
IBP5	0.6022293927838076	0.22117923144617194	0.11234966265767087	0.1135230272807275	0.24875330008800237	0.09416251100029335	0.24816661777647403	0.03784100909357583	0.7621003226752714	0.05632150190671752	0.17512466999119977	0.04546787914344383	0.5453212085655618	0.18803168084482252	0.17541801114696393	0.08389557054854797	0.4279847462599003	0.0	0.2601936051628044	0.05573481959518921	0.8712232326195366	0.1496039894397184	0.13083015547081256	0.07802874743326489	0.8239953065415078	0.03578762100322675	0.10618949838662366	0.20299207978879438	0.5139337048987973	0.01701378703432092	0.4403050748019947	0.12437665004400118	1.0	0.07538867703138752	0.020533880903490762	0.150777354062775	0.8565561748313288	0.1581108829568789	0.22176591375770022	0.07010853622763273
IBP7	0.7604221635883905	0.09744942832014072	0.05804749340369393	0.006684256816182938	0.4212840809146878	0.027440633245382588	0.1150395778364116	0.0	0.6420404573438874	0.07247141600703605	0.08073878627968338	0.005101143359718557	0.9820580474934036	0.11926121372031662	0.03746701846965699	0.007563764291996481	0.41178540017590154	0.013192612137203165	0.10061565523306948	0.015303430079155671	0.11855760773966577	0.20492524186455585	0.04098504837291117	0.014599824098504839	1.0	0.07757255936675461	0.056640281442392255	0.045030782761653475	0.21688654353562004	0.03148636763412489	0.14529463500439752	0.012664907651715039	0.1919085312225154	0.022867194371152155	0.024098504837291115	0.0028144239226033413	0.1565523306948109	0.43447669305189096	0.03518029903254178	0.0043975373790677225
IC1	0.3763564996536597	0.2971600092357423	0.12976217963518819	0.04202262756869084	0.9358115908566152	0.04733317940429462	0.13691987993534982	0.057030708843223275	0.4105287462479797	0.3315631493881321	0.15908566151004389	0.04202262756869084	0.7716462710690372	0.09743708150542602	0.09465378435663278	0.057723389517432465	0.5908566151004387	0.13100092435470834	0.07434772569845302	0.02978526899099515	0.4560147771877165	0.42091895636111754	0.040406372662202726	0.0	0.49480489494343105	0.09074116832140385	0.21080581851766336	0.03347956592011083	0.5636111752482106	0.06280304779496652	0.1274532440544909	0.09281921034403141	0.1484645578388363	0.09743708150542602	0.09305010390210115	0.06349572846917571	0.323943661971831	1.0	0.0842761486954514	0.08566151004386979
IGHA1	0.3896453573351797	0.008077544426494346	0.0020001538579890762	0.052465574274944235	0.040003077159781526	0.021463189476113552	0.015001153934918071	0.06831294714978076	0.05692745595815063	0.02054004154165705	0.04708054465728133	0.08554504192630204	0.07685206554350335	0.007385183475651975	0.02315562735595046	0.07808292945611202	0.13608739133779524	0.0098469113008693	0.00884683437187476	0.02254019539964613	1.0	0.009385337333641051	0.0011539349180706212	0.029617662897145937	0.024694207246711283	0.006154319563043311	0.06092776367412879	0.029309946918993766	0.015959547763068054	0.0	0.008331491142917875	0.015770443880298485	0.18678359873836453	0.004923455650434649	0.016462804831140862	0.18016770520809297	0.20770828525271176	0.016078159858450652	0.015231940918532198	0.0823140241557043
IGHG1	0.31585966352072214	0.006462864177267131	0.0026672137874435785	0.04903569963069348	0.2006565449322938	0.05149774312679524	0.06206401313089864	0.03139105457529749	0.07304062371768567	0.026466967583093966	0.050369306524415264	0.029134181370537544	0.15910956093557652	0.01908083709478867	0.021235125153877717	0.04318834632745178	0.257693885925318	0.03457119409109561	0.09571194091095608	0.028826425933524823	0.7779031596224867	0.033340172343044726	0.0	0.013438654082888798	0.040521132540008206	0.019696347968814115	0.07314320886335658	0.03221173574066475	0.053959786622897	0.01661879359868691	0.000923266311038162	0.018978251949117765	0.13879770209273695	0.010566270004103406	0.01826015592942142	0.02626179729175215	1.0	0.02862125564218301	0.017131719327041443	0.11048420188756668
IGHG2	0.5336112558624284	0.029963522668056283	0.00781657113079729	0.052110474205315276	0.30732152162584686	0.11594580510682649	0.027748827514330384	0.050026055237102664	0.19254820218863997	0.02162584679520584	0.10109431995831163	0.07008858780614904	0.16232412714955707	0.057321521625846805	0.0782959874934862	0.09236581552892131	0.6736581552892131	0.06800416883793643	0.010422094841063054	0.07894736842105263	1.0	0.03374153204794164	0.0	0.03048462741010944	0.06852527357998958	0.029963522668056283	0.16571130797290257	0.015372589890568007	0.05992704533611257	0.018890046899426787	0.008077123501823867	0.045596664929650865	0.19189682126107352	0.022798332464825433	0.10552371026576343	0.1421313183949974	0.22212089630015636	0.09080250130276186	0.07295466388744139	0.04064616988014591
IGHG3	0.5368127875999031	0.011019617340760478	0.0	0.09082102203923469	0.1947202712521192	0.06151610559457496	0.0506175829498668	0.030394768709130538	0.17352869944296442	0.020949382417050137	0.09033664325502543	0.03451198837490919	0.3009203196899976	0.034996367159118434	0.030273674013078233	0.03693388229595544	0.37745216759505934	0.05303947687091305	0.06430128360377815	0.03548074594332769	1.0	0.008476628723661903	0.004843787842092516	0.011503996124969726	0.05170743521433761	0.01295713247759748	0.08258658270767741	0.030515863405182853	0.032211189149915234	0.016832162751271498	0.000484378784209251	0.0581254541051102	0.1956890288205377	0.015621215790748369	0.038750302736740135	0.07653184790506176	0.4693630418987649	0.019375151368370067	0.02349237103414871	0.09275853717607169
IGHG4	0.1286098874204601	0.018355359765051392	0.04576603034752814	0.04136074400391581	0.0918991678903573	0.15638766519823785	0.07085168869309838	0.03536465981399902	0.13117963778756728	0.05861478218306412	0.12799804209495838	0.02386196769456681	0.10413607440039156	0.1486784140969163	0.0465002447381302	0.024718551150269216	0.5433186490455213	0.4371023005384239	0.001346059716103769	0.03206069505628977	1.0	0.003548702887909936	0.0	0.049314733235438085	0.037200195790504154	0.06962799804209495	0.3929270680372002	0.024963289280469897	0.03450807635829663	0.013827704356338715	0.003915810083210964	0.024351443954968185	0.12506118453255016	0.06461086637298091	0.08994126284875183	0.06179637787567303	0.3261135584924131	0.023494860499265788	0.07415565345080763	0.041116005873715125
IGKC	0.33965068747677446	0.014740493001362568	0.0071844419670506615	0.0309674222717701	0.20017341756472193	0.05375944506379289	0.06354515050167224	0.013254056732317604	0.11309302613650442	0.025641025641025647	0.08708039142821754	0.03406416449894711	0.17849622197448284	0.04261117304595566	0.04508856682769726	0.03926669144060448	0.3122754861885297	0.1870432305214914	0.05846649324910194	0.02638424377554812	0.77046946612164	0.016350798959494615	0.0	0.010776662950575996	0.054626532887402456	0.016970147404930015	0.10281184194227673	0.022048804657500306	0.060448408274495234	0.03171064040629258	0.01622692927040753	0.016350798959494615	0.13737148519757217	0.02539328626285148	0.03753251579338536	0.03282546760807631	1.0	0.06391675956893349	0.042735042735042736	0.07357859531772576
IGLL5	0.6546009594417793	0.03081843291176043	0.027765663613897373	0.06221834568978049	0.25919465038523043	0.06672481465329264	0.08591365023986045	0.031836022677714786	0.11847652275039977	0.029510103212676265	0.054659107428405296	0.03532490187527257	0.2953917720598924	0.07079517371711005	0.02849251344672191	0.04215729030382323	0.3753452536705916	0.2113679313853758	0.03939526093908999	0.039831370838784706	1.0	0.023695304550079954	0.0	0.040412850705044336	0.10873673499055095	0.07268498328245385	0.08925715947085333	0.10190434656200029	0.25977613025149004	0.03358046227649368	0.026602703881378108	0.032998982410234044	0.25977613025149004	0.027620293647332463	0.06963221398459078	0.07530164268062219	0.47652275039976744	0.09550806803314436	0.054659107428405296	0.14449774676551827
ILEU	0.050847457627118633	0.22769174334407777	0.1892655367231638	0.3880328710837185	0.01386748844375963	0.10631741140215716	0.4627632254750898	0.20364663585002565	0.15947611710323573	0.19322242612055318	0.29506933744221875	0.03158705701078582	0.14791987673343604	0.013353877760657419	0.1709987623752117	0.29943502824858753	0.2855675398048279	0.0	0.3279404211607601	0.5315870570107858	0.28428351309707234	0.004622496147919874	0.12429378531073444	0.2886492039034411	0.21160760143810986	0.06189008731381612	0.027478171545968155	0.6741140215716487	0.3800719054956343	0.36132511556240365	0.12840267077555212	0.17077555213148432	1.0	0.3032871083718541	0.05649717514124293	0.7154596815613765	0.6715459681561375	0.11273754494093476	0.3898305084745762	0.1905495634309193
ITIH1	0.657246564687581	0.06611355976147265	0.022815659839253308	0.6852476017630283	0.26289862587503243	0.2113041223749028	0.21674876847290644	0.4215711693025668	0.12781954887218047	1.0	0.17526575058335497	0.2336012444905367	0.12315270935960591	0.07596577651024113	0.08296603577910293	0.6212081928960332	0.3373087892144153	0.030075187969924817	0.10578169561835625	0.39590355198340677	0.4630541871921182	0.6899144412756028	0.0	0.34404977962146743	0.036297640653357534	0.05496499870365569	0.42183043816437643	0.3134560539279233	0.10630023334197564	0.07155820585947627	0.03370495203526057	0.261602281565984	0.08141042260824476	0.23593466424682397	0.06507648431423385	0.1794140523723101	0.19730360383717918	0.15245009074410165	0.12626393570132227	0.39305159450350013
ITIH2	1.0	0.060372060372060374	0.0	0.7356967356967358	0.2920322920322921	0.4018954018954019	0.19024219024219027	0.4875394875394876	0.13934713934713938	0.7915057915057916	0.12144612144612146	0.40610740610740614	0.2035802035802036	0.018954018954018957	0.01017901017901018	0.7177957177957178	0.49947349947349956	0.045981045981045986	0.05510705510705511	0.4840294840294841	0.9059319059319061	0.9013689013689015	0.007722007722007723	0.7490347490347491	0.006669006669006669	0.021060021060021063	0.687960687960688	0.608985608985609	0.029835029835029836	0.0038610038610038615	0.021060021060021063	0.7160407160407161	0.21832221832221835	0.052299052299052295	0.04036504036504037	0.6900666900666901	0.49736749736749736	0.17585117585117588	0.027729027729027734	0.7374517374517375
ITIH5	0.8179976851851852	0.0	0.02256120394892582	0.42187499999999994	0.23292824074074073	0.25665509259259256	0.05179398148148148	0.7696759259259259	0.4699074074074074	0.5442708333333333	0.18055555555555555	0.331886574074074	0.1999421296296296	0.05960648148148148	0.11342592592592593	0.3825231481481481	0.23987268518518515	0.028645833333333332	0.01880787037037037	0.22511574074074073	0.2786458333333333	0.8955439814814814	0.05931712962962962	0.556423611111111	0.11082175925925926	0.029903010242269677	0.8460648148148149	0.17592592592592593	0.04369212962962962	0.03414351851851851	0.029513888888888885	0.5118634259259259	0.20023148148148143	0.025462962962962958	0.13078703703703703	1.0	0.11603009259259259	0.16984953703703703	0.05005787037037037	0.8402777777777778
KNG1	0.37880918893577126	0.021878418502891076	0.004531958118456008	0.013439599937490235	0.08673230192217535	0.0071886232223784974	0.01734646038443507	0.019534302234724178	0.3674011564306923	0.0017190185966557269	0.004375683700578215	0.005469604625722768	0.2830129707766839	0.03750586029067042	0.017971558055946243	0.02469135802469136	0.6840131270511017	1.0	0.03891233005157056	0.02422253477105798	0.8893577121425221	0.01500234411626817	0.01015783716205657	0.0	0.40350054696046256	0.03141115799343648	0.03250507891858103	0.016096265041412722	0.09689013908423191	0.01828410689170183	0.005313330207844975	0.006407251132989531	0.5383653695889983	0.013595874355368026	0.011251758087201125	0.02328488826379122	0.6052508204406939	0.11392405063291139	0.021409595249257698	0.035318018440381314
KV320	1.0	0.029876977152899824	0.018892794376098417	0.04393673110720562	0.3966022261277094	0.0821616871704745	0.10456942003514937	0.03968951376684241	0.14059753954305798	0.0388107791446983	0.12038664323374339	0.05477445811364967	0.21953719976567077	0.041154071470415936	0.04496192149970709	0.04408318687756298	0.20957820738137078	0.23330404217926182	0.028705330990041005	0.046280023432923256	0.9321909783245459	0.045547744581136494	0.0	0.030023432923257175	0.07981839484475688	0.06253661394258933	0.10691271236086701	0.0528705330990041	0.11013473930872873	0.09636789689513765	0.01274165202108963	0.03676039835969537	0.24194493263034558	0.03412419449326303	0.05492091388400702	0.06341534856473345	0.4152021089630931	0.1274165202108963	0.07000585823081429	0.17765084944346804
KVD40	0.44691305276650284	0.014526810510574664	0.03012176885280923	0.021042512283700063	0.27034821619312116	0.08417004913480025	0.034928434095278786	0.02510147404400769	0.1392864772484512	0.0012817773979918812	0.07199316385387738	0.013992736594744714	0.1770989104892117	0.023392437513351846	0.034714804528946805	0.05009613330484939	0.2588122196111942	0.14943388164922025	0.0010681478316599017	0.03407391582995086	1.0	0.014099551377910701	0.015307377243911641	0.0	0.0880153813287759	0.01281777397991882	0.05063020722067934	0.0348216193121128	0.05233924375133518	0.027344584490493484	0.007263405255287332	0.024887844477675707	0.15445417645802179	0.0449380037820364	0.03279213843195899	0.009506515701773124	0.2668233283486435	0.055330057679982905	0.028412732322153387	0.06398205511642811
LAMA3	0.24305060584461866	0.12081254454739841	0.21275837491090518	0.863863150392017	0.09871703492516037	0.35352815395580894	0.263007840342124	0.97647897362794	0.14290805416963648	0.038132573057733425	0.20242337847469705	0.6849607982893798	0.19636493228795435	0.16375350560064383	0.09158945117605131	0.8549536707056308	0.13399857448325017	0.1574648433330268	0.17213114754098358	0.4597291518175338	0.23449750534568778	0.24019957234497505	0.2794012829650748	1.0	0.3695652173913043	0.03777619387027798	0.13471133285816106	0.2744119743406985	0.14076977904490376	0.0071275837491090515	0.37526728439059154	0.4839629365645046	0.0947968638631504	0.3022095509622238	0.14148253741981467	0.9978617248752673	0.0	0.12330719885958659	0.2997148966500356	0.44262295081967207
LAMA4	0.0209471766848816	0.07217668488160292	0.03938979963570128	0.883424408014572	0.00045537340619308076	0.0837887067395264	0.012067395264116577	0.9838342440801457	0.006375227686703099	0.09995446265938071	0.01867030965391621	0.7295081967213116	0.0009107468123861575	0.07331511839708561	0.09699453551912567	0.7308743169398907	0.030054644808743168	0.009790528233151186	0.03346994535519126	0.4369307832422587	0.017531876138433513	0.10883424408014572	0.015938069216757743	0.6402550091074681	0.0	0.031420765027322405	0.06785063752276867	0.41461748633879786	0.04781420765027323	0.0749089253187614	0.07399817850637523	0.41530054644808745	0.042122040072859745	0.012067395264116577	0.11839708561020036	0.7331511839708561	0.0831056466302368	0.014571948998178508	0.0400728597449909	1.0
LAMA5	0.45715630885122405	0.2556497175141243	0.07485875706214688	0.40819209039548016	0.17325800376647832	0.43408662900188316	0.34180790960451973	0.47928436911487765	0.486346516007533	0.28342749529190203	0.6520715630885122	0.41478342749529185	0.41949152542372875	0.5009416195856874	0.532015065913371	0.33050847457627114	0.2019774011299435	0.0	0.10216572504708096	0.3714689265536723	0.49011299435028244	0.45715630885122405	0.33286252354048956	0.2594161958568738	0.1633709981167608	0.10828625235404896	1.0	0.33333333333333337	0.09651600753295668	0.2556497175141243	0.21986817325800373	0.24717514124293782	0.46892655367231634	0.33333333333333337	0.5725047080979284	0.4698681732580038	0.32862523540489647	0.3526365348399247	0.6727871939736346	0.588512241054614
LAMB1	0.6650539635280981	0.39895794566430953	0.08783029400818756	0.577595831782657	0.06810569408262	0.1697059918124302	0.03535541496092295	0.5764793449944174	0.1600297729810197	0.3118719761816151	0.0	0.42798660215854106	0.5437290658727204	0.24972087830294	0.01153703014514328	0.2880535913658354	0.07517677707480461	0.07964272422776329	0.00893189430591738	0.7406029028656493	0.45887606996650526	1.0	0.11053219203572758	0.929289170078154	0.0498697432080387	0.1153703014514328	0.9542240416821733	0.4350576851507257	0.17379977670264232	0.14477112020841085	0.031633792333457374	0.29661332340900626	0.27949385932266463	0.07368812802381836	0.26870115370301445	0.5634536657982879	0.8649050986229995	0.359880908075921	0.005582433941198362	0.5969482694454782
