	Sample_0	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49	Sample_50	Sample_51	Sample_52	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78	Sample_79	Sample_80	Sample_81	Sample_82	Sample_83	Sample_84	Sample_85	Sample_86	Sample_87	Sample_88	Sample_89	Sample_90	Sample_91	Sample_92	Sample_93	Sample_94	Sample_95	Sample_96	Sample_97	Sample_98	Sample_99	Sample_100	Sample_101	Sample_102	Sample_103	Sample_104	Sample_105	Sample_106	Sample_107	Sample_108	Sample_109	Sample_110	Sample_111	Sample_112	Sample_113	Sample_114	Sample_115	Sample_116	Sample_117	Sample_118	Sample_119	Sample_120	Sample_121	Sample_122	Sample_123	Sample_124	Sample_125	Sample_126	Sample_127	Sample_128	Sample_129	Sample_130	Sample_131	Sample_132	Sample_133
Feature_30	-5.074565355909057	-5.08140278596261	-5.17702738957263	-4.816085634334696	-5.892188613420488	-6.481666595264137	-6.236836784807934	-4.782270921342453	-5.374912920210907	-5.131967666953979	-5.804725772170149	-5.024292149427834	-5.479407088082012	-3.9685640020521684	-5.3791190311811174	-5.730300931043594	-4.794858742710812	-4.362367666891793	-5.672374736185817	-3.639838558617334	-4.406761786250247	-4.967771965226956	-5.248332423645763	-4.483929646772706	-5.730300931043594	-4.767033482098198	-4.656972151726457	-4.389688272891305	-3.813237272025666	-4.371766364894042	-6.098639490887915	-4.756051925434459	-4.2725799698924405	-5.426214148916419	-5.259920397920975	-5.269648654882856	-5.047535149939908	-3.6291542075866943	-6.095175635584343	-4.994948187845688	-3.762905596475522	-4.108208199736692	-3.5416913663363547	-5.151620782574086	-4.209428062514221	-3.5352231894329242	-4.564261777911683	-4.207556862458271	-4.846337961842519	-2.967771965226956	-3.979698418164407	-4.871301246946665	-4.629154207586694	-4.480536399326283	-4.066063887343044	-4.790650586958426	-4.878726353613925	-4.71826168142068	-4.945769653625332	-4.494157539447334	-4.215056268771464	-3.9042614457210627	-4.648062670136759	-5.208492159113972	-4.814660750227868	-6.248332423645763	-5.662088096948777	-4.998179309108702	-4.174283753168769	-5.303224182141836	-5.406761786250247	-6.21411670830785	-5.191748895279396	-3.959088138489121	-5.4459323835309235	-5.880215971754412	-4.263803832408203	-4.629154207586694	-5.047535149939908	-5.631661063197269	-4.677545691688975	-4.234929719043275	-5.862441270026436	-4.811815196956468	-4.495298460851903	-5.130194224762759	-5.236836784807934	-5.636687880272102	-5.229223600698059	-4.904261445721063	-4.655695995039186	-5.309231248589708	-5.539335945338225	-5.045862459850052	-5.044191706865538	-5.768412072782065	-6.263803832408203	-5.3274039946369625	-5.014444363471486	-6.9287144894456025	-5.191748895279396	-5.765656207491556	-5.497583014046458	-5.0177194955043465	-5.257982593679483	-5.448140027482576	-6.011176649637575	-4.883199830193234	-5.301227372077889	-5.488466427369478	-5.199166366841879	-4.15702751610103	-4.998179309108702	-5.25411477623977	-5.8536353726510955	-5.565459532269305	-4.173370365964542	-5.639207872250617	-5.171545324556215	-6.459229206144382	-4.8061408728631925	-5.40461651441869	-5.317279777363255	-5.629154207586694	-4.739734748204581	-5.05761222262786	-5.711616367778667	-5.738383277341453	-4.994948187845688	-5.256047388773769	-5.575077534830902	-4.527616181124632	-5.201026708867406	-5.381226694143108
Feature_31	-5.529952529879589	-6.027589739528408	-5.307226112699332	-5.7195944252021915	-5.495298460851903	-5.730300931043594	-6.634172282353319	-5.548780791122674	-5.859499994714313	-5.793454659835128	-6.259920397920975	-4.9287144894456025	-5.904261445721063	-3.91873040087298	-5.790650586958426	-4.075418264619024	-4.386509362223797	-4.126653867057511	-5.362367666891793	-4.787851953605752	-4.5690587733233725	-5.155223019254282	-4.8203687499226495	-4.6204143580225345	-5.016081000108593	-3.6448939997637093	-4.369672467515026	-2.963423518189207	-4.157930611617774	-4.29227577123336	-4.82466461922348	-4.236836784807934	-3.8653885540767727	-5.233025170857915	-5.6142038661207225	-4.672374736185817	-4.94421082576877	-4.307226112699332	-4.890686588255257	-5.46816233091439	-4.8061408728631925	-4.524118736888405	-3.6417322736661637	-3.3770144428561943	-3.140867726277212	-4.3540643631605835	-4.3561357131802785	-5.126653867057511	-4.8448828986421315	-3.60678639455824	-3.966980362989872	-5.21223942106718	-4.980497031548149	-3.8779821209222143	-4.244490357351369	-4.373863305729622	-5.263803832408203	-4.60678639455824	-4.599406864192642	-4.8936922040108755	-4.8419771674667205	-5.434944554020955	-4.6518742840867775	-4.409985687124532	-4.991724286971403	-5.708966789364718	-5.46816233091439	-5.100374542258662	-5.037527976584527	-4.861433149984312	-5.3540643631605835	-6.279442956185794	-4.627902411377235	-3.976508378078839	-5.856564703689767	-4.919495959416223	-4.861433149984312	-4.660807408856785	-4.630407090896776	-5.868341871466121	-5.548780791122674	-4.861433149984312	-5.931800469319344	-4.570260518533125	-4.527616181124632	-6.1806937067704	-4.975711968982772	-5.146234236027027	-5.698416870023808	-5.29128456883031	-4.587190914483003	-5.428391802221789	-5.499871190641728	-5.667222248420214	-5.309231248589708	-4.861433149984312	-4.861433149984312	-5.385451280004834	-5.7850587387140715	-6.109081237609561	-5.529952529879589	-5.4907401788896	-4.837629514630811	-5.66979619208404	-4.444829827083765	-6.335554835757827	-5.969356473942948	-4.6104903633216585	-4.797671014636198	-5.690554752250837	-5.499871190641728	-5.6853370429798185	-4.94421082576877	-4.986901903514559	-5.301227372077889	-6.504458460137379	-5.166084011886048	-5.486196253744652	-5.8419771674667205	-6.225432021535684	-4.861433149984312	-5.646794366722425	-5.565459532269305	-5.275517252971993	-5.474898662410266	-4.803312058151206	-4.861433149984312	-5.17885938352152	-4.743796773527817	-5.400335517090813	-5.502163002149717	-4.188977146029342	-5.883199830193234	-4.52179180889865
Feature_32	-5.256047388773769	-4.599406864192642	-5.389688272891305	-5.481666595264137	-5.677545691688975	-7.424039777682082	-6.021002079493648	-4.598180603990563	-4.444829827083765	-4.684035558867296	-5.839077276960926	-5.474898662410266	-4.978900246613819	-4.418618143940034	-5.100374542258662	-5.690554752250837	-4.29128456883031	-4.8061408728631925	-5.083117218773863	-3.649332089524324	-4.711616367778667	-4.21223942106718	-4.9410982139014346	-4.603091911000498	-5.240658495760342	-5.430572747521315	-3.6055538485277916	-4.593285959631849	-4.325373459409591	-3.525866399174672	-5.307226112699332	-5.139083316599029	-4.408910252828823	-5.130194224762759	-5.7711732124591215	-5.0626772777107165	-5.601862515918954	-3.7229316810065014	-5.584760088228241	-4.29227577123336	-4.70368218623645	-4.023468928269469	-3.052984825323544	-6.105592251529681	-5.167902153325028	-4.108208199736692	-5.325373459409591	-3.599406864192642	-4.722263611978176	-3.564860530790536	-3.4132168083875456	-5.273558399933937	-4.166084011886048	-4.1973084206212965	-5.0079163204739885	-4.8492524982698955	-3.6279024113772347	-5.532292668334105	-6.109081237609561	-4.598180603990563	-4.287326555261627	-4.3042236245378085	-5.054245371529461	-5.553526502773324	-4.726276674484799	-5.934893064374727	-5.513676990166759	-5.536984363658827	-3.6117271358285103	-4.98529801781197	-5.039191025807171	-5.055927814916506	-5.160643295038534	-4.689248554750213	-4.509060362096388	-6.098639490887915	-4.221650380993258	-4.612964969487364	-4.999797587507085	-5.1806937067704	-5.105592251529681	-5.045862459850052	-5.419700841957745	-5.025940002309316	-5.189900470887027	-5.17885938352152	-4.294260221396165	-4.875751723609814	-5.421868678640455	-4.716930167675135	-4.886189872799045	-5.217878627104049	-4.408910252828823	-4.913382835689611	-4.952021862937671	-5.335554835757827	-4.280426053355617	-5.1806937067704	-4.715599881697165	-5.009545564058647	-4.804725772170149	-5.667222248420214	-4.6104903633216585	-5.105592251529681	-5.60925465014899	-5.345808575018384	-5.295253471033256	-5.963028853970937	-6.619170119014072	-5.690554752250837	-5.708966789364718	-4.120479069929548	-4.61792695216344	-5.441527204410923	-4.98529801781197	-6.047535149939908	-4.872783214247895	-5.672374736185817	-4.9410982139014346	-6.173370365964542	-3.852903968305448	-5.3939377458926625	-5.60678639455824	-4.6814361076399145	-4.2686728719299385	-4.46034282645509	-5.470404281701059	-5.3833374407389165	-5.400335517090813	-5.70104712606848	-5.8419771674667205	-4.549965756315278	-5.3274039946369625	-5.221650380993258
Feature_33	-5.246410111514735	-4.560674469703928	-4.822859021402164	-4.646794366722425	-4.526449424052637	-5.273558399933937	-4.407835619601564	-5.275517252971993	-4.822859021402164	-4.850711977444329	-4.420784353117115	-5.706322068109154	-4.347868097196677	-3.8565647036897666	-5.649332089524324	-4.963028853970937	-4.306224588854259	-4.518308438898404	-4.624153526528328	-4.324359262502524	-5.730300931043594	-4.342724793920718	-5.479407088082012	-4.293267655109412	-5.066063887343044	-4.822859021402164	-4.280426053355617	-4.914908689920572	-6.166084011886048	-5.096906523663459	-4.839077276960926	-4.6379473260447	-5.1588342728066605	-4.914908689920572	-4.822859021402164	-4.526449424052637	-5.305223759788184	-4.723600059540989	-5.050886359439546	-5.541691366336355	-5.204754605104159	-5.722263611978176	-5.160643295038534	-7.754685089670553	-5.217878627104049	-4.048372222804058	-4.823231241022222	-4.945769653625332	-5.452565475863371	-3.9442108257687702	-3.983695913215468	-5.472649721906704	-3.3743880175160537	-4.524118736888405	-6.074565355909057	-4.8061408728631925	-5.269648654882856	-4.206622171760926	-4.808975245171506	-4.055086347968832	-4.70104712606848	-5.077980020321821	-4.531122124626168	-4.463688854335082	-4.047535149939908	-5.335554835757827	-5.818939631389849	-3.400869947562155	-4.297242024126709	-3.6474283790555857	-5.3561357131802785	-5.374912920210907	-4.822859021402164	-4.418618143940034	-4.50101664130999	-4.722263611978176	-4.622906059921517	-4.424039777682082	-4.162454588485358	-4.804725772170149	-5.204754605104159	-5.077980020321821	-5.009545564058647	-5.171545324556215	-4.919495959416223	-4.438232124849342	-5.071158754465808	-5.4459323835309235	-5.898212401048258	-4.635429533013181	-5.594508064779803	-5.236836784807934	-5.295253471033256	-4.8951973632928265	-5.7850587387140715	-5.069458465475968	-5.091720076948124	-5.345808575018384	-5.434944554020955	-4.482797677282786	-4.312244187465956	-4.790650586958426	-4.884694076873564	-5.865388554076773	-4.1117035255915395	-4.822859021402164	-4.880215971754412	-5.907295505810697	-5.086552208589183	-5.662088096948777	-4.822859021402164	-5.706322068109154	-5.743796773527817	-4.82466461922348	-4.782270921342453	-4.7711732124591215	-5.400335517090813	-5.381226694143108	-5.016081000108593	-5.362367666891793	-4.342724793920718	-5.34993056365357	-5.25411477623977	-4.525283609814742	-5.477151114141644	-4.875751723609814	-4.314256314766861	-4.705001523357102	-5.011176649637575	-5.452565475863371	-5.474898662410266	-5.616684855624477	-4.424039777682082	-5.904261445721063
Feature_34	-5.577492087764202	-5.499871190641728	-5.443728112604194	-4.545231724041604	-5.548780791122674	-4.689248554750213	-5.387568221016935	-5.275517252971993	-5.563065017128922	-5.8951973632928265	-5.03089488425208	-6.9287144894456025	-4.374912920210907	-4.641732273666164	-5.582333350833701	-4.631661063197269	-3.969356473942948	-3.520049072579358	-4.7836641566423195	-4.557096059334678	-4.747870268114242	-4.196380344011041	-4.732990018571234	-4.980497031548149	-5.269648654882856	-4.3203095895532435	-4.875751723609814	-3.8536353726510955	-4.746511158224853	-4.400335517090813	-3.527616181124632	-4.61172713582851	-4.46816233091439	-5.098639490887915	-5.4459323835309235	-4.418618143940034	-5.096906523663459	-5.287326555261627	-4.706322068109154	-5.201026708867406	-5.4459323835309235	-5.128422959910567	-3.3530298023124567	-5.076271677859459	-3.7526372610216945	-3.306224588854259	-5.195452864042815	-5.98850757428786	-6.155223019254282	-6.1806937067704	-5.760160219736704	-4.616684855624477	-4.843429301500633	-3.6691522755186132	-4.165175799680488	-5.385451280004834	-5.782270921342453	-4.91796524835391	-5.937992303033613	-5.21411670830785	-3.549373152059302	-3.6247776645613756	-5.690554752250837	-4.570260518533125	-5.70368218623645	-5.66979619208404	-5.43275699478319	-5.3561357131802785	-4.811815196956468	-5.481666595264137	-6.084833691362884	-6.624153526528328	-6.816085634334696	-5.513676990166759	-4.2657494767231725	-5.551151695585421	-4.978900246613819	-4.967771965226956	-4.596955385198545	-5.055927814916506	-5.08140278596261	-4.768412072782065	-4.9410982139014346	-7.541691366336355	-4.233025170857915	-5.868341871466121	-5.714270821224645	-3.776711396000552	-4.627902411377235	-4.697103538079776	-6.916436159667165	-5.430572747521315	-5.813237272025666	-4.830412415833798	-5.589625843400057	-4.902746805119064	-4.70368218623645	-6.459229206144382	-4.366537308640748	-5.437135435293765	-4.471526564947766	-3.963028853970937	-5.544050639210277	-5.461457307036499	-3.739058854521154	-5.553526502773324	-4.583546209283351	-4.195452864042815	-4.578700881333779	-6.148027517850078	-6.634172282353319	-5.096906523663459	-5.477151114141644	-4.793454659835128	-3.8997222861058956	-4.972530721738091	-6.040855994302282	-6.105592251529681	-3.821083840416045	-6.05761222262786	-4.635429533013181	-4.242573154357078	-4.480536399326283	-5.695791400616985	-5.565459532269305	-3.274537493993157	-5.289304204702069	-4.804725772170149	-4.136410833511465	-6.102111682794719	-6.3686266573634756	-5.29128456883031	-4.7076438227054	-4.46034282645509
Feature_35	-5.82466461922348	-4.656972151726457	-6.188054411721654	-4.1029810380731435	-5.474898662410266	-4.967771965226956	-4.869820800392033	-5.054245371529461	-6.011176649637575	-5.532292668334105	-4.737033071308516	-6.441527204410923	-4.314256314766861	-5.17702738957263	-5.563065017128922	-6.047535149939908	-4.389688272891305	-3.395534530826992	-5.998179309108702	-4.539335945338225	-4.366537308640748	-3.979698418164407	-5.511366829479557	-4.559480679779883	-5.515990856005005	-5.589625843400057	-4.051725379550946	-5.497583014046458	-5.107335689857732	-6.102111682794719	-3.3828094645057996	-5.7195944252021915	-4.5690587733233725	-4.635429533013181	-4.680138136305499	-5.034207618292916	-3.9065363923804544	-5.160643295038534	-4.916436159667165	-5.385451280004834	-6.034207618292916	-5.70368218623645	-3.518308438898404	-5.347868097196677	-4.284365154890519	-3.111266146464076	-5.787851953605752	-6.323345778062609	-7.050886359439546	-6.098639490887915	-6.17702738957263	-4.765656207491556	-5.343751988724446	-3.7030229698480603	-4.814660750227868	-6.2716022029686105	-6.0177194955043465	-5.3561357131802785	-5.8951973632928265	-5.060986949408516	-3.384393973221792	-4.312244187465956	-5.518308438898404	-4.097772747070382	-6.13374329184383	-6.225432021535684	-5.0292413653995665	-4.889186125258965	-4.595731206049244	-5.836183203691746	-6.339647590391709	-5.441527204410923	-5.956728865615198	-5.8419771674667205	-4.161548657503697	-4.92102829630047	-4.469282870808305	-4.660807408856785	-5.03089488425208	-5.305223759788184	-5.151620782574086	-5.229223600698059	-4.933345938177248	-7.619170119014072	-3.8617053888368575	-5.0292413653995665	-5.963028853970937	-3.8225150856136767	-4.483929646772706	-5.6879435387943	-5.816085634334696	-6.0079163204739885	-6.765656207491556	-4.8203687499226495	-5.963028853970937	-5.509060362096388	-4.720928401294357	-6.424039777682082	-4.331473658946009	-5.071158754465808	-3.2997315761524075	-4.103850917533256	-6.263803832408203	-6.236836784807934	-4.295253471033256	-5.362367666891793	-4.222594862232155	-5.450351054797929	-5.424039777682082	-5.374912920210907	-6.6442610999769025	-5.408910252828823	-5.70104712606848	-5.592064888851474	-3.6892485547502125	-4.966189194864265	-6.799079209029006	-6.116084625347324	-4.106463707334426	-6.21411670830785	-3.8268173602957147	-4.33862331271937	-4.488466427369478	-6.112578681845788	-6.240658495760342	-3.2512207029705897	-5.263803832408203	-4.389688272891305	-3.9164361596671653	-5.370719036324715	-6.66979619208404	-5.17885938352152	-4.911858593560622	-6.244490357351369
Feature_36	-2.7239343649626893	-6.050886359439546	-5.381226694143108	-6.307226112699332	-2.953589158084631	-5.381226694143108	-5.479407088082012	-4.301227372077889	-6.463688854335082	-4.626651700383524	-5.089995396478662	-5.311239175205955	-5.773939646750498	-5.518308438898404	-6.140867726277212	-5.624153526528328	-5.741087486269831	-4.129308320503489	-5.102111682794719	-4.603091911000498	-6.360287356450746	-5.664652888808081	-5.217878627104049	-3.821083840416045	-4.698416870023808	-4.105592251529681	-1.858031602688426	-3.7282873996059456	-6.123122176087258	-6.934893064374727	-4.156124985548674	-6.044191706865538	-5.9410982139014346	-6.088272775329655	-4.196380344011041	-5.319298944999907	-5.430572747521315	-6.233025170857915	-4.431664457782179	-5.818939631389849	-4.59327648999105	-6.0046633426789	-4.260890276976588	-6.874266705423226	-6.46816233091439	-5.331473658946009	-5.502163002149717	-5.959875420932063	-6.027589739528408	-3.9318004693193447	-3.849252498269896	-6.109081237609561	-4.756051925434459	-3.8884364785593806	-5.735684127740497	-5.8448828986421315	-6.29128456883031	-5.256047388773769	-4.830412415833798	-4.425126553658814	-4.382281681422946	-4.59327648999105	-4.59327648999105	-5.624153526528328	-4.148027517850078	-5.956728865615198	-5.377014442856194	-5.100374542258662	-3.9019900807162506	-5.6142038661207225	-4.59327648999105	-6.364450981392282	-2.5293680878862244	-5.463688854335082	-5.452565475863371	-6.17702738957263	-6.555905225556056	-5.191748895279396	-5.919495959416223	-5.913382835689611	-6.307226112699332	-5.17702738957263	-4.796264193421952	-1.9533931530519422	-3.2174078504508627	-4.582333350833701	-5.341698329956471	-6.236836784807934	-5.495298460851903	-3.339135360654076	-2.731644848272485	-4.40461651441869	-5.871301246946665	-5.317279777363255	-3.1108288998958282	-4.210364573446743	-4.956728865615198	-2.5693591157915936	-6.1588342728066605	-6.077980020321821	-5.502163002149717	-5.743796773527817	-4.892188613420488	-4.059298599255746	-4.233977130668693	-4.8951973632928265	-5.972530721738091	-3.2526670139096545	-6.169722588949397	-5.362367666891793	-5.70104712606848	-5.474898662410266	-5.70368218623645	-5.506757576226968	-3.831852950193013	-4.59327648999105	-4.9488923713832325	-5.472649721906704	-5.13374329184383	-5.868341871466121	-4.749230659578445	-6.3686266573634756	-6.46816233091439	-4.880215971754412	-4.738383277341453	-3.4094478697684854	-4.75059233503667	-5.953589158084632	-3.8631775267614197	-3.3728144543269085	-3.9885075742878597	-3.8594999947143136	-5.477151114141644	-5.847794494062034
Feature_37	-4.030067887931992	-5.596955385198545	-5.003039600199236	-6.3728144543269085	-4.860969882809768	-3.494157539447334	-5.735684127740497	-3.831852950193013	-5.408910252828823	-4.08140278596261	-4.624153526528328	-4.46816233091439	-5.698416870023808	-4.881707129552165	-6.040855994302282	-6.299233321945801	-6.263803832408203	-4.075418264619024	-4.454783301113189	-4.724937746276501	-6.856564703689767	-5.289304204702069	-5.601862515918954	-3.1811526522302556	-4.6142038661207225	-3.698416870023808	0.0	-3.5553101770671542	-6.3274039946369625	-6.295253471033256	-4.937992303033613	-5.836183203691746	-5.760160219736704	-4.357172504486767	-3.8268173602957147	-5.448140027482576	-5.55828787686705	-5.787851953605752	-3.890686588255256	-5.793454659835128	-5.511366829479557	-6.499871190641728	-5.3561357131802785	-5.818939631389849	-6.804725772170149	-5.066063887343044	-5.381226694143108	-5.947330167612949	-6.0046633426789	-3.3473529409545	-6.091720076948124	-5.773939646750498	-5.184369364913798	-4.306224588854259	-5.362367666891793	-6.738383277341453	-5.859499994714313	-5.385451280004834	-2.9789002466138186	-4.44042800813612	-5.153420776620297	-5.555905225556056	-3.325373459409591	-5.059298599255746	-3.428936729533608	-5.8275356550782345	-5.472649721906704	-4.697103538079776	-3.6807869760020164	-5.649332089524324	-4.678841331687047	-6.29128456883031	-3.2306480158615467	-5.331473658946009	-5.560674469703928	-6.454783301113189	-6.054245371529461	-4.642996132740325	-5.768412072782065	-6.105592251529681	-5.362367666891793	-4.776711396000552	-4.839077276960926	-2.8642826168506033	-5.083117218773863	-4.61172713582851	-4.890686588255257	-5.991724286971403	-5.201026708867406	-5.511366829479557	-4.694480455464638	-4.226378982541714	-5.225432021535684	-5.128422959910567	-2.792051942135038	-4.483929646772706	-5.450351054797929	-4.641732273666164	-6.570260518533125	-6.206622171760926	-5.303224182141836	-3.7753248557295893	-5.001417683175246	-5.434944554020955	-5.408910252828823	-5.072861049696808	-6.102111682794719	-4.816085634334696	-5.953589158084632	-4.866864457060621	-5.126653867057511	-5.743796773527817	-5.7850587387140715	-5.024292149427834	-3.8477944940620343	-4.813237272025666	-3.032550300430142	-5.34993056365357	-4.146234236027027	-5.922562262464007	-4.360287356450746	-6.522954803754769	-5.871301246946665	-4.486196253744652	-4.722263611978176	-3.91796524835391	-5.103850917533256	-5.242573154357078	-3.8914374053634795	-5.131967666953979	-3.518308438898404	-3.5630650171289218	-4.972530721738091	-5.46592385871839
Feature_38	-5.641732273666164	-5.463688854335082	-5.406761786250247	-4.3686266573634756	-5.351995982819354	-5.947330167612949	-6.188054411721654	-5.61172713582851	-4.856564703689767	-5.616684855624477	-5.6931707004578485	-4.980497031548149	-5.358210041418137	-5.098639490887915	-5.9287144894456025	-4.91796524835391	-5.021002079493648	-4.0737129511333645	-6.001417683175246	-4.978900246613819	-5.019359853885603	-4.902746805119064	-4.414295458935654	-4.336576936431743	-5.047535149939908	-4.898212401048258	-4.7343364442787506	-4.517149182073563	-4.326388369786226	-5.493017519600666	-5.579910688566845	-4.945769653625332	-4.424039777682082	-5.919495959416223	-5.551151695585421	-4.945769653625332	-4.953589158084632	-4.745153327497902	-5.387568221016935	-5.21223942106718	-4.856564703689767	-5.032550300430142	-4.594508064779803	-4.779488480671126	-4.724937746276501	-3.9302566542540074	-4.978900246613819	-4.977305227058439	-5.184369364913798	-4.655695995039186	-4.776711396000552	-5.796264193421952	-5.400335517090813	-3.8361832036917463	-4.454783301113189	-5.248332423645763	-5.3213209425851185	-4.229223600698059	-4.6006341675766445	-5.003039600199236	-4.533464162544549	-4.335554835757827	-5.360287356450746	-4.464805923721816	-4.699731398625814	-5.656972151726457	-5.17702738957263	-5.077980020321821	-5.331473658946009	-5.299233321945801	-5.865388554076773	-5.3939377458926625	-4.855099294685268	-5.17702738957263	-4.947330167612949	-5.11433058860738	-5.225432021535684	-4.818939631389849	-5.093446821667592	-6.095175635584343	-5.044191706865538	-5.305223759788184	-5.146234236027027	-4.931800469319344	-4.690554752250837	-5.351995982819354	-4.983695913215468	-5.4907401788896	-4.560674469703928	-3.264776326574376	-4.44924511757176	-5.072861049696808	-5.9410982139014346	-5.019359853885603	-6.140867726277212	-5.916436159667165	-5.871301246946665	-5.601862515918954	-5.389688272891305	-6.162454588485358	-5.142654345751226	-5.208492159113972	-5.634172282353319	-5.495298460851903	-3.7815748079195917	-5.060986949408516	-5.166084011886048	-4.428391802221789	-5.079690388086925	-5.162454588485358	-5.937992303033613	-4.8951973632928265	-5.279442956185794	-5.66979619208404	-5.05761222262786	-5.776711396000552	-4.363408948092456	-5.746511158224853	-5.182530365250018	-5.787851953605752	-5.818939631389849	-4.924097861375232	-5.096906523663459	-5.474898662410266	-5.223539962194476	-3.9442108257687702	-5.0626772777107165	-4.9410982139014346	-4.567858028317821	-5.3939377458926625	-5.406761786250247	-5.009545564058647	-4.967771965226956	-5.4175362578444215
Feature_39	-4.953589158084632	-5.654420966197124	-5.233025170857915	-5.515990856005005	-4.471526564947766	-5.584760088228241	-4.473773753939324	-4.433850359777462	-4.846337961842519	-5.886189872799045	-4.890686588255257	-5.4570045410298675	-5.534636608802404	-5.3939377458926625	-6.001417683175246	-5.8536353726510955	-5.273558399933937	-5.054245371529461	-5.6879435387943	-5.735684127740497	-3.9194959594162233	-5.169722588949397	-6.570260518533125	-5.3728144543269085	-5.596955385198545	-4.579910688566845	-5.29128456883031	-4.589625843400057	-4.186210711737966	-6.776711396000552	-5.217878627104049	-4.545231724041604	-5.690554752250837	-5.716930167675135	-4.8448828986421315	-5.9410982139014346	-5.856564703689767	-4.852172934572609	-5.03089488425208	-5.337599761742851	-4.622906059921517	-6.067760178003942	-7.17702738957263	-2.516280350345474	-4.40461651441869	-3.3749129202109067	-5.391811444784275	-5.217878627104049	-5.9287144894456025	-4.403545073566703	-6.263803832408203	-4.462572649218752	-5.762905596475521	-8.22922360069806	-3.9973708501125444	-4.739734748204581	-5.040855994302282	-4.813237272025666	-4.724937746276501	-4.831852950193013	-5.381226694143108	-4.691862133437624	-4.541691366336355	-4.2454499151126415	-3.1720013685116126	-7.441527204410923	-4.7102909703121	-5.463688854335082	-4.919495959416223	-8.589625843400057	-4.653147063208491	-5.474898662410266	-5.387568221016935	-4.290294046964494	-3.9118585935606216	-4.174283753168769	-5.142654345751226	-4.6814361076399145	-4.377014442856194	-4.881707129552165	-4.70368218623645	-5.313249900327102	-5.110828899895829	-4.471526564947766	-4.786454670163947	-4.8217992855290905	-3.683385256831995	-5.283379370744964	-5.236836784807934	-5.506757576226968	-4.986901903514559	-3.872783214247895	-3.7533195476463237	-4.275517252971993	-3.7962641934219525	-5.424039777682082	-5.527616181124632	-4.546413776578758	-5.199166366841879	-6.477151114141644	-5.109081237609561	-5.82466461922348	-4.5859749893871	-4.032550300430142	-7.690554752250837	-5.991724286971403	-4.371766364894042	-4.269648654882856	-3.5672580303716024	-4.850711977444329	-3.7780992701247946	-4.728958264552184	-4.373863305729622	-4.2207065176682015	-4.967771965226956	-4.527616181124632	-5.448140027482576	-5.454783301113189	-6.624153526528328	-5.499871190641728	-4.905777678168443	-5.548780791122674	-5.654420966197124	-5.3791190311811174	-3.726946604861773	-5.963028853970937	-6.6853370429798185	-3.8118151969564678	-4.427302564691082	-4.17885938352152	-4.377014442856194	-3.2789516587041554	-5.011176649637575	-4.642996132740325
